%Freq.	V(vout)
1.13501081567235e+002	4.99978551158516e-001,-4.60909476536902e-003
1.14815362149692e+002	4.99978056424365e-001,-4.66201769548825e-003
1.16144861384038e+002	4.99977544657060e-001,-4.71642450595385e-003
1.17489755493956e+002	4.99977033102698e-001,-4.77067507051107e-003
1.18850222743705e+002	4.99976500145137e-001,-4.82591784700458e-003
1.20226443461745e+002	4.99975967552654e-001,-4.88056689161600e-003
1.21618600064640e+002	4.99975392493310e-001,-4.93903713472038e-003
1.23026877081242e+002	4.99974839263380e-001,-4.99459315283428e-003
1.24451461177142e+002	4.99974241231103e-001,-5.05391677000852e-003
1.25892541179420e+002	4.99973667273557e-001,-5.11012473373514e-003
1.27350308101670e+002	4.99973021181545e-001,-5.17258801654693e-003
1.28824955169317e+002	4.99972419542838e-001,-5.23081128358318e-003
1.30316677845234e+002	4.99971778723403e-001,-5.29151876854682e-003
1.31825673855645e+002	4.99971111334115e-001,-5.35422264673175e-003
1.33352143216336e+002	4.99970453341005e-001,-5.41504177645471e-003
1.34896288259169e+002	4.99969800012757e-001,-5.47449154216306e-003
1.36458313658897e+002	4.99969092418294e-001,-5.53848872251479e-003
1.38038426460293e+002	4.99968356672168e-001,-5.60470921487815e-003
1.39636836105598e+002	4.99967638360129e-001,-5.66807946412880e-003
1.41253754462280e+002	4.99966874688500e-001,-5.73490580478770e-003
1.42889395851115e+002	4.99966119114499e-001,-5.80032111881534e-003
1.44543977074597e+002	4.99965323107319e-001,-5.86821134766622e-003
1.46217717445676e+002	4.99964494539506e-001,-5.93813434976620e-003
1.47910838816825e+002	4.99963703086321e-001,-6.00440813641048e-003
1.49623565609448e+002	4.99962866952696e-001,-6.07352998825240e-003
1.51356124843625e+002	4.99961983461189e-001,-6.14531062033097e-003
1.53108746168208e+002	4.99961100787499e-001,-6.21671803387863e-003
1.54881661891253e+002	4.99960191613913e-001,-6.28926813793468e-003
1.56675107010820e+002	4.99959274473897e-001,-6.36162354969286e-003
1.58489319246116e+002	4.99958336778702e-001,-6.43454335790581e-003
1.60324539069009e+002	4.99957360302697e-001,-6.50981835387296e-003
1.62181009735898e+002	4.99956378824904e-001,-6.58471248079138e-003
1.64058977319959e+002	4.99955374259136e-001,-6.66031489808933e-003
1.65958690743761e+002	4.99954331154367e-001,-6.73800943199647e-003
1.67880401812261e+002	4.99953265425538e-001,-6.81629174181294e-003
1.69824365246180e+002	4.99952204557043e-001,-6.89350244275348e-003
1.71790838715764e+002	4.99951091532627e-001,-6.97347061398804e-003
1.73780082874943e+002	4.99949945772601e-001,-7.05504818597078e-003
1.75792361395875e+002	4.99948773079465e-001,-7.13757040842122e-003
1.77827941003898e+002	4.99947598639572e-001,-7.21890929363063e-003
1.79887091512885e+002	4.99946366343555e-001,-7.30367950452472e-003
1.81970085861004e+002	4.99945121975560e-001,-7.38794540727010e-003
1.84077200146901e+002	4.99943874737196e-001,-7.47186689369008e-003
1.86208713666293e+002	4.99942546726211e-001,-7.55987771039977e-003
1.88364908948986e+002	4.99941229084066e-001,-7.64633905521980e-003
1.90546071796331e+002	4.99939854506755e-001,-7.73542739506381e-003
1.92752491319100e+002	4.99938427621706e-001,-7.82689791243124e-003
1.94984459975811e+002	4.99937033604471e-001,-7.91526177688731e-003
1.97242273611492e+002	4.99935520900327e-001,-8.00990226038933e-003
1.99526231496894e+002	4.99934065293289e-001,-8.10009284078526e-003
2.01836636368163e+002	4.99932526014111e-001,-8.19420725230400e-003
2.04173794466960e+002	4.99930934840497e-001,-8.29057627253116e-003
2.06538015581060e+002	4.99929350113428e-001,-8.38530897658018e-003
2.08929613085411e+002	4.99927700605175e-001,-8.48286529542507e-003
2.11348903983672e+002	4.99926012961294e-001,-8.58139914562361e-003
2.13796208950230e+002	4.99924287268215e-001,-8.68118945518230e-003
2.16271852372709e+002	4.99922544796159e-001,-8.78066077901686e-003
2.18776162394962e+002	4.99920746124503e-001,-8.88221294833680e-003
2.21309470960571e+002	4.99918901246302e-001,-8.98513704648843e-003
2.23872113856841e+002	4.99917024037496e-001,-9.08875670221075e-003
2.26464430759313e+002	4.99915080528425e-001,-9.19477269603618e-003
2.29086765276785e+002	4.99913125740032e-001,-9.30017102645958e-003
2.31739464996856e+002	4.99911081999956e-001,-9.40911664342170e-003
2.34422881532000e+002	4.99908991909737e-001,-9.51919185788688e-003
2.37137370566173e+002	4.99906908840918e-001,-9.62768850404288e-003
2.39883291901957e+002	4.99904744534719e-001,-9.73914167330975e-003
2.42661009508250e+002	4.99902529760899e-001,-9.85186122286041e-003
2.45470891568511e+002	4.99900270716232e-001,-9.96554774462548e-003
2.48313310529565e+002	4.99897941557015e-001,-1.00814445542375e-002
2.51188643150966e+002	4.99895568374207e-001,-1.01980951767821e-002
2.54097270554939e+002	4.99893142265826e-001,-1.03161261215794e-002
2.57039578276895e+002	4.99890677321302e-001,-1.04345861967042e-002
2.60015956316536e+002	4.99888102034570e-001,-1.05568736412044e-002
2.63026799189547e+002	4.99885499605658e-001,-1.06790192892570e-002
2.66072505979890e+002	4.99882857968880e-001,-1.08017269710877e-002
2.69153480392701e+002	4.99880121299864e-001,-1.09272915849532e-002
2.72270130807801e+002	4.99877345252299e-001,-1.10532353916806e-002
2.75422870333826e+002	4.99874470124704e-001,-1.11821539221321e-002
2.78612116862987e+002	4.99871555695927e-001,-1.13113497732669e-002
2.81838293126455e+002	4.99868587397354e-001,-1.14414800370041e-002
2.85101826750401e+002	4.99865519949702e-001,-1.15743715524689e-002
2.88403150312671e+002	4.99862364413892e-001,-1.17094660311650e-002
2.91742701400127e+002	4.99859165032713e-001,-1.18449299753967e-002
2.95120922666649e+002	4.99855889729152e-001,-1.19819715595950e-002
2.98538261891806e+002	4.99852536026656e-001,-1.21207284586477e-002
3.01995172040212e+002	4.99849129232918e-001,-1.22600765433434e-002
3.05492111321562e+002	4.99845614654600e-001,-1.24021733953972e-002
3.09029543251370e+002	4.99842020672816e-001,-1.25458255107492e-002
3.12607936712407e+002	4.99838332593435e-001,-1.26915328320573e-002
3.16227766016849e+002	4.99834598964716e-001,-1.28373732518244e-002
3.19889510969151e+002	4.99830735011269e-001,-1.29865551750364e-002
3.23593656929640e+002	4.99826799595120e-001,-1.31367476202751e-002
3.27340694878850e+002	4.99822764490942e-001,-1.32890301159638e-002
3.31131121482603e+002	4.99818635563978e-001,-1.34430015610037e-002
3.34965439157840e+002	4.99814416539998e-001,-1.35985633491086e-002
3.38844156139215e+002	4.99810085520432e-001,-1.37564062465389e-002
3.42767786546463e+002	4.99805658672359e-001,-1.39159173923408e-002
3.46736850452544e+002	4.99801136877014e-001,-1.40769503494059e-002
3.50751873952581e+002	4.99796507315452e-001,-1.42399616172729e-002
3.54813389233588e+002	4.99791789082716e-001,-1.44042115790578e-002
3.58921934645018e+002	4.99786951934892e-001,-1.45706870101678e-002
3.63078054770114e+002	4.99781975539049e-001,-1.47399131484729e-002
3.67282300498098e+002	4.99776916048865e-001,-1.49100670727126e-002
3.71535229097186e+002	4.99771709633829e-001,-1.50830869489389e-002
3.75837404288458e+002	4.99766402703763e-001,-1.52574918485942e-002
3.80189396320575e+002	4.99760957641945e-001,-1.54343646817909e-002
3.84591782045368e+002	4.99755392090949e-001,-1.56130626949461e-002
3.89045144994295e+002	4.99749737971065e-001,-1.57925832523050e-002
3.93550075455792e+002	4.99743890298387e-001,-1.59760691842938e-002
3.98107170553512e+002	4.99737912843651e-001,-1.61614692792393e-002
4.02717034325474e+002	4.99731814385719e-001,-1.63484749741108e-002
4.07380277804128e+002	4.99725601626010e-001,-1.65368398664248e-002
4.12097519097345e+002	4.99719173923409e-001,-1.67294153483231e-002
4.16869383470351e+002	4.99712661889310e-001,-1.69223240001746e-002
4.21696503428598e+002	4.99705931657075e-001,-1.71193801201578e-002
4.26579518801609e+002	4.99699128518992e-001,-1.73163526986573e-002
4.31519076827781e+002	4.99692112751626e-001,-1.75171194394587e-002
4.36515832240182e+002	4.99684955208651e-001,-1.77196018572393e-002
4.41570447353329e+002	4.99677611635889e-001,-1.79249540928445e-002
4.46683592150980e+002	4.99670094413840e-001,-1.81327495499418e-002
4.51855944374939e+002	4.99662418980697e-001,-1.83424982305372e-002
4.57088189614892e+002	4.99654549675974e-001,-1.85550623225967e-002
4.62381021399278e+002	4.99646505746144e-001,-1.87698707421933e-002
4.67735141287216e+002	4.99638284115885e-001,-1.89869072298176e-002
4.73151258961498e+002	4.99629880181372e-001,-1.92062377340950e-002
4.78630092322656e+002	4.99621268689113e-001,-1.94284026996195e-002
4.84172367584118e+002	4.99612422755923e-001,-1.96539584437410e-002
4.89778819368465e+002	4.99603422038563e-001,-1.98808800818165e-002
4.95450190804809e+002	4.99594178635402e-001,-2.01112193795860e-002
5.01187233627291e+002	4.99584731499037e-001,-2.03439453893067e-002
5.06990708274724e+002	4.99575061998054e-001,-2.05794227222668e-002
5.12861383991384e+002	4.99565185997312e-001,-2.08171870051511e-002
5.18800038928981e+002	4.99555054404681e-001,-2.10582962019404e-002
5.24807460249793e+002	4.99544703223156e-001,-2.13018089799587e-002
5.30884444231009e+002	4.99534077180430e-001,-2.15489017711804e-002
5.37031796370273e+002	4.99523255894313e-001,-2.17976948473160e-002
5.43250331492454e+002	4.99512165152507e-001,-2.20497494313518e-002
5.49540873857646e+002	4.99500804228460e-001,-2.23049691156412e-002
5.55904257270425e+002	4.99489176251815e-001,-2.25631949070731e-002
5.62341325190371e+002	4.99477280373520e-001,-2.28243438967516e-002
5.68852930843864e+002	4.99465080287912e-001,-2.30890728022360e-002
5.75439937337179e+002	4.99452633123492e-001,-2.33560969163765e-002
5.82103217770894e+002	4.99439892720903e-001,-2.36262781649253e-002
5.88843655355612e+002	4.99426844647363e-001,-2.38997966447600e-002
5.95662143529034e+002	4.99413505820416e-001,-2.41762207983939e-002
6.02559586074381e+002	4.99399845392943e-001,-2.44560534497026e-002
6.09536897240193e+002	4.99385889267344e-001,-2.47386867200394e-002
6.16595001861506e+002	4.99371588608620e-001,-2.50249579095231e-002
6.23734835482444e+002	4.99356957816571e-001,-2.53144816737158e-002
6.30957344480218e+002	4.99341985368954e-001,-2.56073729824990e-002
6.38263486190574e+002	4.99326660517409e-001,-2.59037135856135e-002
6.45654229034681e+002	4.99310995709315e-001,-2.62031719298671e-002
6.53130552647498e+002	4.99294955697443e-001,-2.65062760800901e-002
6.60693448007622e+002	4.99278531353687e-001,-2.68130722819882e-002
6.68343917568641e+002	4.99261740960122e-001,-2.71231241238707e-002
6.76082975392009e+002	4.99244558846571e-001,-2.74367744021231e-002
6.83911647281457e+002	4.99226924830594e-001,-2.77549354614041e-002
6.91830970918964e+002	4.99208940561823e-001,-2.80757365653200e-002
6.99841996002302e+002	4.99190492519274e-001,-2.84010004486129e-002
7.07945784384166e+002	4.99171660844881e-001,-2.87292525313092e-002
7.16143410212931e+002	4.99152397815097e-001,-2.90611806554903e-002
7.24435960075019e+002	4.99132668377247e-001,-2.93972341460571e-002
7.32824533138934e+002	4.99112458290648e-001,-2.97375076269463e-002
7.41310241300948e+002	4.99091788759482e-001,-3.00815295818495e-002
7.49894209332486e+002	4.99070645169599e-001,-3.04294090172761e-002
7.58577575029214e+002	4.99049018993679e-001,-3.07811522775935e-002
7.67361489361850e+002	4.99026861405849e-001,-3.11373856363797e-002
7.76247116628723e+002	4.99004215002196e-001,-3.14973155898713e-002
7.85235634610104e+002	4.98981025494390e-001,-3.18616371147449e-002
7.94328234724314e+002	4.98957320712496e-001,-3.22297973613320e-002
8.03526122185650e+002	4.98933024777535e-001,-3.26027825372667e-002
8.12830516164133e+002	4.98908169444569e-001,-3.29799717331741e-002
8.22242649947105e+002	4.98882753215944e-001,-3.33612593101032e-002
8.31763771102705e+002	4.98856732932189e-001,-3.37471173209254e-002
8.41395141645230e+002	4.98830140033494e-001,-3.41369607312802e-002
8.51138038202412e+002	4.98802892404889e-001,-3.45317953104859e-002
8.60993752184636e+002	4.98775036863472e-001,-3.49308194210610e-002
8.70963589956117e+002	4.98746526324807e-001,-3.53345341956061e-002
8.81048873008051e+002	4.98717300139891e-001,-3.57435934460652e-002
8.91250938133782e+002	4.98687462894280e-001,-3.61564504105112e-002
9.01571137605994e+002	4.98656916077764e-001,-3.65742634845358e-002
9.12010839355948e+002	4.98625635592334e-001,-3.69971837487030e-002
9.22571427154802e+002	4.98593625895849e-001,-3.74249873223589e-002
9.33254300797030e+002	4.98560879954556e-001,-3.78576055459227e-002
9.44060876285963e+002	4.98527387039774e-001,-3.82950157980633e-002
9.54992586021476e+002	4.98493092651066e-001,-3.87377355117104e-002
9.66050878989854e+002	4.98458020659086e-001,-3.91852990554790e-002
9.77237220955852e+002	4.98422099630984e-001,-3.96384104917573e-002
9.88553094656980e+002	4.98385378922486e-001,-4.00963041214141e-002
1.00000000000004e+003	4.98347787556555e-001,-4.05596570781131e-002
1.01157945425994e+003	4.98309319024934e-001,-4.10283674729214e-002
1.02329299228080e+003	4.98269951902715e-001,-4.15025084490354e-002
1.03514216667939e+003	4.98229695070392e-001,-4.19818035122419e-002
1.04712854805094e+003	4.98188475885520e-001,-4.24668987401411e-002
1.05925372517733e+003	4.98146307240377e-001,-4.29574636425574e-002
1.07151930523765e+003	4.98103159547088e-001,-4.34536463242343e-002
1.08392691402125e+003	4.98058974816345e-001,-4.39558891902579e-002
1.09647819614323e+003	4.98013813300640e-001,-4.44633532261258e-002
1.10917481526245e+003	4.97967577344693e-001,-4.49769009652947e-002
1.12201845430201e+003	4.97920251411645e-001,-4.54964964852300e-002
1.13501081567236e+003	4.97871840821316e-001,-4.60218903443742e-002
1.14815362149693e+003	4.97822301259506e-001,-4.65533440352341e-002
1.16144861384039e+003	4.97771606247333e-001,-4.70909307306762e-002
1.17489755493958e+003	4.97719747764170e-001,-4.76345295100327e-002
1.18850222743707e+003	4.97666652602380e-001,-4.81846669097073e-002
1.20226443461746e+003	4.97612326390252e-001,-4.87410754421622e-002
1.21618600064642e+003	4.97556766077573e-001,-4.93035807270922e-002
1.23026877081243e+003	4.97499904734587e-001,-4.98726219525275e-002
1.24451461177144e+003	4.97441708828657e-001,-5.04483013357609e-002
1.25892541179422e+003	4.97382168672172e-001,-5.10304935513089e-002
1.27350308101672e+003	4.97321208939577e-001,-5.16196789846385e-002
1.28824955169319e+003	4.97258878597967e-001,-5.22151844486977e-002
1.30316677845236e+003	4.97195078197498e-001,-5.28176968294396e-002
1.31825673855646e+003	4.97129785707400e-001,-5.34271844628143e-002
1.33352143216338e+003	4.97062989470121e-001,-5.40435208842101e-002
1.34896288259171e+003	4.96994640123763e-001,-5.46669123842122e-002
1.36458313658898e+003	4.96924688721429e-001,-5.52975463530192e-002
1.38038426460295e+003	4.96853133198214e-001,-5.59352057180043e-002
1.39636836105600e+003	4.96779889029285e-001,-5.65803677685067e-002
1.41253754462282e+003	4.96704958917633e-001,-5.72327652922830e-002
1.42889395851117e+003	4.96628282829106e-001,-5.78926524418205e-002
1.44543977074599e+003	4.96549832613734e-001,-5.85600129778330e-002
1.46217717445678e+003	4.96469518822127e-001,-5.92353158725283e-002
1.47910838816827e+003	4.96387375074738e-001,-5.99180366541981e-002
1.49623565609450e+003	4.96303315134918e-001,-6.06086053480711e-002
1.51356124843627e+003	4.96217269666975e-001,-6.13072989615187e-002
1.53108746168210e+003	4.96129259860680e-001,-6.20136903774178e-002
1.54881661891255e+003	4.96039186840508e-001,-6.27282719203105e-002
1.56675107010822e+003	4.95947030694710e-001,-6.34509236124135e-002
1.58489319246118e+003	4.95852741125126e-001,-6.41817503206973e-002
1.60324539069011e+003	4.95756237519821e-001,-6.49210705207434e-002
1.62181009735900e+003	4.95657521297905e-001,-6.56685945926323e-002
1.64058977319961e+003	4.95556475527347e-001,-6.64248839217597e-002
1.65958690743763e+003	4.95453102626432e-001,-6.71896326395199e-002
1.67880401812264e+003	4.95347316221824e-001,-6.79631627552323e-002
1.69824365246182e+003	4.95239080597756e-001,-6.87454290196367e-002
1.71790838715767e+003	4.95128331288236e-001,-6.95365810642049e-002
1.73780082874945e+003	4.95015002675587e-001,-7.03367654427512e-002
1.75792361395877e+003	4.94899063769390e-001,-7.11458890177214e-002
1.77827941003900e+003	4.94780394192386e-001,-7.19644451819223e-002
1.79887091512887e+003	4.94658981654926e-001,-7.27922006707408e-002
1.81970085861007e+003	4.94534781539656e-001,-7.36291368877133e-002
1.84077200146904e+003	4.94407659648679e-001,-7.44757979415306e-002
1.86208713666295e+003	4.94277591573228e-001,-7.53320137658485e-002
1.88364908948989e+003	4.94144484394248e-001,-7.61980411280964e-002
1.90546071796333e+003	4.94008328809259e-001,-7.70736104655111e-002
1.92752491319102e+003	4.93869009520592e-001,-7.79591006382723e-002
1.94984459975813e+003	4.93726388244916e-001,-7.88550056420241e-002
1.97242273611494e+003	4.93580508391251e-001,-7.97607222474618e-002
1.99526231496897e+003	4.93431254971379e-001,-8.06765934645762e-002
2.01836636368165e+003	4.93278529003092e-001,-8.16028496364876e-002
2.04173794466962e+003	4.93122241617009e-001,-8.25396495542567e-002
2.06538015581062e+003	4.92962329953256e-001,-8.34869935817181e-002
2.08929613085414e+003	4.92798708100784e-001,-8.44450060430250e-002
2.11348903983674e+003	4.92631311448877e-001,-8.54136836889873e-002
2.13796208950233e+003	4.92460011086614e-001,-8.63933684443113e-002
2.16271852372712e+003	4.92284714106622e-001,-8.73841884861015e-002
2.18776162394965e+003	4.92105414294881e-001,-8.83858018066889e-002
2.21309470960574e+003	4.91921860464353e-001,-8.93991609441756e-002
2.23872113856844e+003	4.91734141069506e-001,-9.04234111415878e-002
2.26464430759316e+003	4.91542036992882e-001,-9.14593059005073e-002
2.29086765276788e+003	4.91345427223059e-001,-9.25070630318017e-002
2.31739464996859e+003	4.91144326819247e-001,-9.35662052786668e-002
2.34422881532003e+003	4.90938534695650e-001,-9.46373394975629e-002
2.37137370566177e+003	4.90727985785736e-001,-9.57203758425775e-002
2.39883291901960e+003	4.90512547049102e-001,-9.68155508588760e-002
2.42661009508253e+003	4.90292114258778e-001,-9.79229476854782e-002
2.45470891568515e+003	4.90066557675402e-001,-9.90427601734944e-002
2.48313310529569e+003	4.89835801367296e-001,-1.00174917186048e-001
2.51188643150970e+003	4.89599687468933e-001,-1.01319722088686e-001
2.54097270554942e+003	4.89358108560631e-001,-1.02477229351049e-001
2.57039578276898e+003	4.89110942865637e-001,-1.03647549405121e-001
2.60015956316539e+003	4.88858054750557e-001,-1.04830843377844e-001
2.63026799189551e+003	4.88599273864809e-001,-1.06027410918312e-001
2.66072505979894e+003	4.88334536391994e-001,-1.07237069842398e-001
2.69153480392704e+003	4.88063646956711e-001,-1.08460203911604e-001
2.72270130807804e+003	4.87786484588477e-001,-1.09696857691940e-001
2.75422870333830e+003	4.87502933652820e-001,-1.10947044691348e-001
2.78612116862990e+003	4.87212832616247e-001,-1.12210961246954e-001
2.81838293126459e+003	4.86916004978968e-001,-1.13488848953151e-001
2.85101826750404e+003	4.86612264384313e-001,-1.14780970964582e-001
2.88403150312674e+003	4.86301542204973e-001,-1.16087101927101e-001
2.91742701400131e+003	4.85983637305632e-001,-1.17407541962817e-001
2.95120922666653e+003	4.85658363007037e-001,-1.18742513745338e-001
2.98538261891810e+003	4.85325590573183e-001,-1.20091999487267e-001
3.01995172040216e+003	4.84985124869861e-001,-1.21456227039520e-001
3.05492111321566e+003	4.84636763199509e-001,-1.22835434519150e-001
3.09029543251374e+003	4.84280377704559e-001,-1.24229563388670e-001
3.12607936712411e+003	4.83915768112338e-001,-1.25638815643209e-001
3.16227766016853e+003	4.83542715438217e-001,-1.27063443523389e-001
3.19889510969155e+003	4.83161062919362e-001,-1.28503456544963e-001
3.23593656929644e+003	4.82770583407744e-001,-1.29959104525461e-001
3.27340694878854e+003	4.82371110223202e-001,-1.31430405579829e-001
3.31131121482607e+003	4.81962415614968e-001,-1.32917579455891e-001
3.34965439157844e+003	4.81544265915344e-001,-1.34420846695037e-001
3.38844156139219e+003	4.81116521220451e-001,-1.35940092762303e-001
3.42767786546467e+003	4.80678846420398e-001,-1.37475848987642e-001
3.46736850452549e+003	4.80231122778740e-001,-1.39027900950229e-001
3.50751873952585e+003	4.79773057025698e-001,-1.40596601715479e-001
3.54813389233593e+003	4.79304475533947e-001,-1.42181894113525e-001
3.58921934645023e+003	4.78825064813091e-001,-1.43784157154323e-001
3.63078054770119e+003	4.78334639172214e-001,-1.45403341667493e-001
3.67282300498103e+003	4.77832887717838e-001,-1.47039777739232e-001
3.71535229097191e+003	4.77319590704005e-001,-1.48693490776845e-001
3.75837404288463e+003	4.76794486656055e-001,-1.50364620272330e-001
3.80189396320580e+003	4.76257304029000e-001,-1.52053318126900e-001
3.84591782045373e+003	4.75707790319453e-001,-1.53759661830288e-001
3.89045144994300e+003	4.75145626253400e-001,-1.55483908007520e-001
3.93550075455797e+003	4.74570518327194e-001,-1.57226215290743e-001
3.98107170553517e+003	4.73982200968714e-001,-1.58986643581954e-001
4.02717034325479e+003	4.73380383525984e-001,-1.60765308121762e-001
4.07380277804133e+003	4.72764729123224e-001,-1.62562434144451e-001
4.12097519097351e+003	4.72134952772204e-001,-1.64378081505907e-001
4.16869383470356e+003	4.71490731768859e-001,-1.66212396096288e-001
4.21696503428603e+003	4.70831689654287e-001,-1.68065646902489e-001
4.26579518801614e+003	4.70157593656580e-001,-1.69937698025071e-001
4.31519076827787e+003	4.69467995007956e-001,-1.71828967936945e-001
4.36515832240188e+003	4.68762604849538e-001,-1.73739430085627e-001
4.41570447353335e+003	4.68041045938266e-001,-1.75669268887661e-001
4.46683592150986e+003	4.67302992257213e-001,-1.77618516737523e-001
4.51855944374945e+003	4.66548031600557e-001,-1.79587402400015e-001
4.57088189614898e+003	4.65775795422871e-001,-1.81576021415257e-001
4.62381021399284e+003	4.64985886071088e-001,-1.83584518951655e-001
4.67735141287222e+003	4.64177937932179e-001,-1.85612940646402e-001
4.73151258961504e+003	4.63351550511581e-001,-1.87661395255688e-001
4.78630092322663e+003	4.62506231225644e-001,-1.89730182728578e-001
4.84172367584124e+003	4.61641655817461e-001,-1.91819185453364e-001
4.89778819368471e+003	4.60757330817060e-001,-1.93928656226852e-001
4.95450190804815e+003	4.59852871465997e-001,-1.96058574609431e-001
5.01187233627298e+003	4.58927762265774e-001,-1.98209190341925e-001
5.06990708274730e+003	4.57981573563839e-001,-2.00380534968618e-001
5.12861383991391e+003	4.57013853986449e-001,-2.02572665422467e-001
5.18800038928988e+003	4.56024090202478e-001,-2.04785746819317e-001
5.24807460249800e+003	4.55011831490146e-001,-2.07019784556869e-001
5.30884444231016e+003	4.53976554939989e-001,-2.09274911468400e-001
5.37031796370280e+003	4.52917754208001e-001,-2.11551198303004e-001
5.43250331492461e+003	4.51834904231594e-001,-2.13848727469284e-001
5.49540873857653e+003	4.50727446572795e-001,-2.16167620518833e-001
5.55904257270432e+003	4.49594892798091e-001,-2.18507832356128e-001
5.62341325190378e+003	4.48436701527267e-001,-2.20869398413023e-001
5.68852930843871e+003	4.47252268032770e-001,-2.23252448253587e-001
5.75439937337187e+003	4.46040990672748e-001,-2.25657073580678e-001
5.82103217770902e+003	4.44802326241646e-001,-2.28083226887913e-001
5.88843655355620e+003	4.43535659226388e-001,-2.30530968585369e-001
5.95662143529042e+003	4.42240384591782e-001,-2.33000309633235e-001
6.02559586074389e+003	4.40915849579336e-001,-2.35491316914282e-001
6.09536897240201e+003	4.39561455359563e-001,-2.38003930150856e-001
6.16595001861514e+003	4.38176576575366e-001,-2.40538108276388e-001
6.23734835482452e+003	4.36760476662330e-001,-2.43093971613204e-001
6.30957344480226e+003	4.35312501813519e-001,-2.45671463087373e-001
6.38263486190582e+003	4.33831987005011e-001,-2.48270514654163e-001
6.45654229034690e+003	4.32318190562919e-001,-2.50891154076660e-001
6.53130552647507e+003	4.30770418883151e-001,-2.53533295407577e-001
6.60693448007631e+003	4.29187953502361e-001,-2.56196861531561e-001
6.68343917568650e+003	4.27570012868834e-001,-2.58881841998198e-001
6.76082975392018e+003	4.25915871797344e-001,-2.61588102031215e-001
6.83911647281466e+003	4.24224740048156e-001,-2.64315574775127e-001
6.91830970918973e+003	4.22495799023274e-001,-2.67064199590057e-001
6.99841996002311e+003	4.20728306378836e-001,-2.69833765212773e-001
7.07945784384176e+003	4.18921417757227e-001,-2.72624178531947e-001
7.16143410212940e+003	4.17074249781199e-001,-2.75435364009652e-001
7.24435960075029e+003	4.15186009254740e-001,-2.78267077442158e-001
7.32824533138943e+003	4.13255785728438e-001,-2.81119205519751e-001
7.41310241300957e+003	4.11282750292206e-001,-2.83991481180022e-001
7.49894209332496e+003	4.09265968654371e-001,-2.86883745931408e-001
7.58577575029225e+003	4.07204503851288e-001,-2.89795802606729e-001
7.67361489361860e+003	4.05097460473045e-001,-2.92727358075084e-001
7.76247116628734e+003	4.02943878165518e-001,-2.95678165639009e-001
7.85235634610114e+003	4.00742790832637e-001,-2.98647944051994e-001
7.94328234724324e+003	3.98493173974355e-001,-3.01636443472849e-001
8.03526122185661e+003	3.96194099171869e-001,-3.04643250048964e-001
8.12830516164143e+003	3.93844516662223e-001,-3.07668059896912e-001
8.22242649947116e+003	3.91443373239966e-001,-3.10710527015456e-001
8.31763771102716e+003	3.88989657041676e-001,-3.13770211177323e-001
8.41395141645241e+003	3.86482222646348e-001,-3.16846784542868e-001
8.51138038202423e+003	3.83920076234146e-001,-3.19939695540396e-001
8.60993752184648e+003	3.81302062191505e-001,-3.23048534063585e-001
8.70963589956128e+003	3.78627038266874e-001,-3.26172824423133e-001
8.81048873008062e+003	3.75893901843215e-001,-3.29311998681293e-001
8.91250938133794e+003	3.73101462781177e-001,-3.32465535984241e-001
9.01571137606006e+003	3.70248560050269e-001,-3.35632833297148e-001
9.12010839355960e+003	3.67333994875997e-001,-3.38813277144517e-001
9.22571427154814e+003	3.64356556289342e-001,-3.42006214779696e-001
9.33254300797043e+003	3.61314984290827e-001,-3.45210990075950e-001
9.44060876285976e+003	3.58208051614633e-001,-3.48426860202453e-001
9.54992586021489e+003	3.55034509156126e-001,-3.51653050625468e-001
9.66050878989867e+003	3.51793049050406e-001,-3.54888788492725e-001
9.77237220955865e+003	3.48482347124543e-001,-3.58133258347449e-001
9.88553094656994e+003	3.45101103996031e-001,-3.61385564212223e-001
1.00000000000006e+004	3.41647991842063e-001,-3.64644778871326e-001
1.01157945425996e+004	3.38121655340152e-001,-3.67909940715632e-001
1.02329299228081e+004	3.34520683408552e-001,-3.71180075616030e-001
1.03514216667940e+004	3.30843732151246e-001,-3.74454089693797e-001
1.04712854805096e+004	3.27089361717677e-001,-3.77730908228490e-001
1.05925372517735e+004	3.23256183978547e-001,-3.81009349390680e-001
1.07151930523767e+004	3.19342744258225e-001,-3.84288221053409e-001
1.08392691402126e+004	3.15347586070172e-001,-3.87566265297607e-001
1.09647819614325e+004	3.11269258590131e-001,-3.90842152653783e-001
1.10917481526246e+004	3.07106274819490e-001,-3.94114512599070e-001
1.12201845430203e+004	3.02857134341213e-001,-3.97381913971338e-001
1.13501081567238e+004	2.98520345075301e-001,-4.00642848093320e-001
1.14815362149695e+004	2.94094389556833e-001,-4.03895751900242e-001
1.16144861384041e+004	2.89577728176687e-001,-4.07139002892097e-001
1.17489755493960e+004	2.84968815098611e-001,-4.10370906321947e-001
1.18850222743709e+004	2.80266132081202e-001,-4.13589672109635e-001
1.20226443461748e+004	2.75468125937283e-001,-4.16793454828717e-001
1.21618600064644e+004	2.70573195949249e-001,-4.19980357303602e-001
1.23026877081245e+004	2.65579805836283e-001,-4.23148359734584e-001
1.24451461177146e+004	2.60486379831946e-001,-4.26295382635340e-001
1.25892541179424e+004	2.55291353945636e-001,-4.29419253955791e-001
1.27350308101673e+004	2.49993134865484e-001,-4.32517730030269e-001
